Age,Gender,Height_m,Weight_kg,BMI,Activity_Level,Label,Recommendation
21,0,1.83,60.55,18.08,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
24,0,1.78,75.72,23.9,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
21,0,1.42,36.87,18.29,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,1,1.67,42.74,15.32,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,1,1.81,95.2,29.06,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
44,0,1.93,84.07,22.57,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,0,1.9,104.03,28.82,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
43,0,1.93,69.99,18.79,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
29,0,1.73,50.6,16.91,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
28,1,1.48,39.99,18.26,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,0,1.54,82.21,34.66,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
21,1,1.51,48.96,21.47,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
24,1,1.66,49.21,17.86,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
38,1,1.46,32.09,15.06,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,0,1.5,35.88,15.95,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
22,1,1.78,50.25,15.86,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
35,0,1.76,56.99,18.4,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
49,0,1.52,62.8,27.18,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
59,1,1.41,39.23,19.73,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
26,1,1.82,73.78,22.27,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
27,1,1.94,73.57,19.55,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
48,0,1.67,43.62,15.64,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
54,0,1.42,65.38,32.43,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
27,1,1.53,49.17,21,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
47,1,1.92,62.53,16.96,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,1,1.49,50.4,22.7,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
19,1,1.42,63.97,31.72,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
41,0,1.73,99.12,33.12,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
25,1,1.58,72.29,28.96,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
52,0,1.65,77.52,28.47,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
21,1,2,71.07,17.77,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,1,1.7,60.26,20.85,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
32,1,1.41,48.06,24.17,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
55,0,1.93,69.54,18.67,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
20,0,1.83,52.92,15.8,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
20,1,1.55,76.52,31.85,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
38,0,1.41,63.83,32.1,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
21,0,1.44,31.61,15.24,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
34,1,1.81,52.68,16.08,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
34,0,1.96,67.49,17.57,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
59,0,1.58,65.16,26.1,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
41,1,1.43,63.59,31.09,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
52,0,1.8,73.29,22.62,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
30,1,1.52,35.96,15.57,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
58,0,1.9,60.89,16.87,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
30,1,1.96,131.67,34.27,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
39,1,1.41,33.54,16.87,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
54,0,1.82,75.08,22.67,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
24,1,1.56,83.65,34.37,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
53,0,1.65,41.71,15.32,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
55,0,1.93,97.13,26.08,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
27,1,1.45,52.82,25.12,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
36,1,1.64,65.24,24.26,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
31,0,1.85,92.64,27.07,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
30,1,1.93,123.62,33.19,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
22,0,1.42,37.5,18.6,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
44,0,1.74,46.61,15.39,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
20,1,1.8,59.55,18.38,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,1,1.85,83.26,24.33,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
40,1,1.63,58.95,22.19,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,0,1.54,38.44,16.21,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
44,1,1.55,62.11,25.85,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
22,0,1.81,53.45,16.32,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
38,0,1.87,76.57,21.9,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
59,1,1.77,57.47,18.34,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
24,1,1.71,58.43,19.98,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,1,1.45,54,25.69,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
56,0,1.47,33.35,15.43,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
45,0,1.65,41.77,15.34,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
45,0,1.72,83.9,28.36,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
43,0,1.69,46.12,16.15,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
42,0,1.66,68.98,25.03,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
49,1,1.96,71.37,18.58,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,0,1.48,36.68,16.74,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
43,1,1.92,74.78,20.28,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
19,0,1.84,76.62,22.63,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
19,1,1.78,48.6,15.34,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
48,1,1.41,57.46,28.9,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
21,1,1.91,59.18,16.22,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
53,1,1.82,66.64,20.12,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
37,1,1.49,74.77,33.68,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
59,1,1.72,63.28,21.39,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
50,1,1.6,52.85,20.65,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
49,0,1.57,60.29,24.46,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
30,0,1.48,40.57,18.52,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
55,1,1.66,88.94,32.27,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
42,1,1.64,56.47,21,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
46,1,1.93,84.39,22.66,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
27,0,1.48,38.01,17.35,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
20,1,1.4,29.8,15.2,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
50,0,1.9,100.53,27.85,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
49,0,1.74,88.68,29.29,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
25,0,1.48,44.25,20.2,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
48,1,1.85,56.29,16.45,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
27,0,1.61,53.57,20.67,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
46,1,1.92,123.76,33.57,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
30,0,1.69,49.08,17.18,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
24,0,1.92,59.31,16.09,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
51,0,1.55,49.7,20.69,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
50,1,1.99,81.11,20.48,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
41,1,1.88,74.32,21.03,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
41,0,1.82,104.77,31.63,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
41,1,1.73,83.65,27.95,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
40,0,1.45,64.07,30.47,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
22,1,1.82,102.16,30.84,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
53,0,1.72,75.96,25.68,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
28,0,1.75,61.15,19.97,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
25,1,1.94,119.7,31.8,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
42,0,1.88,66.98,18.95,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
38,0,1.58,74.62,29.89,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
57,1,1.68,82.52,29.24,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
27,0,1.97,59.31,15.28,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
44,0,1.43,44.94,21.97,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
46,0,1.89,109.7,30.71,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
48,0,1.76,64.19,20.72,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
24,1,1.61,49.74,19.19,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
56,0,1.72,54.12,18.29,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
50,0,1.81,85.34,26.05,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
29,0,1.9,82.73,22.92,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
18,1,1.99,93.89,23.71,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
52,0,1.44,33.35,16.08,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
53,0,1.89,77.09,21.58,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
18,0,1.77,104.01,33.2,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
27,0,1.74,64.83,21.41,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
55,0,1.67,93.47,33.51,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
59,1,1.96,59.14,15.4,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
22,1,1.84,73.45,21.7,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
28,1,1.96,60.9,15.85,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,1,1.48,69.26,31.62,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
32,1,1.69,65.15,22.81,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
36,1,1.73,50.96,17.03,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
36,0,1.75,70.09,22.89,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
53,1,1.6,82.09,32.06,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
28,1,1.88,87.25,24.69,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,0,1.96,77.16,20.09,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
35,1,1.61,62.74,24.2,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,1,1.43,34.49,16.87,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
32,0,1.9,95,26.32,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
50,1,1.62,67.72,25.8,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
43,0,1.76,50.2,16.21,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,1,1.84,85.48,25.25,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
56,1,1.92,108.32,29.38,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
41,1,1.43,30.93,15.12,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
50,0,1.71,101.48,34.71,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
30,0,1.67,50.74,18.19,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
47,0,1.48,61.64,28.14,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
19,0,1.42,48.35,23.98,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,1,1.5,37.17,16.52,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
39,0,1.99,67.43,17.03,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
56,1,1.47,64.9,30.04,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
39,1,1.81,97.68,29.82,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
30,0,1.95,88.33,23.23,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
42,1,1.89,78.29,21.92,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
27,0,1.44,60.12,28.99,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
22,0,1.64,61.42,22.84,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
22,0,1.95,73.08,19.22,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
40,1,1.67,47.39,16.99,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
28,1,1.78,99.56,31.42,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
38,0,1.9,66.03,18.29,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
30,0,2,68.96,17.24,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,1,1.78,48.55,15.32,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
55,0,1.89,77.62,21.73,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
28,1,1.66,79.71,28.93,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
25,0,1.59,75.96,30.05,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
29,0,1.86,59.17,17.1,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
49,1,1.93,60.81,16.32,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
19,1,1.47,43.75,20.25,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
22,1,1.88,70.07,19.83,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
44,0,1.85,60.15,17.58,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
51,1,1.66,49.58,17.99,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
41,0,1.61,43.35,16.73,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
31,0,1.83,56.99,17.02,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
23,0,1.62,75.58,28.8,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
57,0,1.47,52.14,24.13,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
54,1,1.94,64.23,17.07,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
26,0,1.59,69.7,27.57,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
45,0,1.82,61.77,18.65,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
55,0,1.96,100.09,26.05,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
20,0,1.84,76.45,22.58,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
18,0,1.89,67.04,18.77,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
50,1,1.76,56.3,18.18,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
52,1,1.89,85.01,23.8,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
28,0,1.48,52.71,24.07,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
46,1,1.94,70.37,18.7,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
31,1,1.71,76.4,26.13,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
56,0,1.74,60.42,19.96,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
19,0,1.4,32.44,16.55,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
53,1,1.83,53.34,15.93,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
42,0,1.68,44.08,15.62,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
24,1,1.94,93.66,24.89,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
54,1,1.87,55.98,16.01,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
41,1,1.79,67.98,21.22,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
26,1,1.52,80.37,34.79,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
48,0,1.53,39.54,16.89,1,0,"Underfit: Increase calories, protein-rich diet, strength training"
28,1,1.66,53.16,19.29,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
20,0,1.42,48.71,24.16,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
53,0,1.66,84.68,30.73,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
33,1,1.95,86.45,22.74,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
33,0,1.87,77.3,22.11,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
53,0,1.74,96.89,32,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
41,1,1.87,63.6,18.19,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
57,1,1.7,54.27,18.78,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
38,0,1.99,76,19.19,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
46,1,1.85,115.68,33.8,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
34,1,1.59,39.33,15.56,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
21,1,1.41,44.78,22.52,2,1,"Fit: Maintain balanced diet, regular cardio + strength"
26,1,2,135.24,33.81,3,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
35,1,1.45,42.84,20.38,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
56,1,1.57,43.57,17.68,2,0,"Underfit: Increase calories, protein-rich diet, strength training"
59,1,1.9,107.95,29.9,1,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
48,0,1.69,80.48,28.18,2,2,"Overfit: Calorie deficit, low sugar diet, cardio + HIIT"
40,0,1.8,61.43,18.96,3,1,"Fit: Maintain balanced diet, regular cardio + strength"
23,0,1.53,47.53,20.3,1,1,"Fit: Maintain balanced diet, regular cardio + strength"
27,1,1.78,48.01,15.15,3,0,"Underfit: Increase calories, protein-rich diet, strength training"
